DATE,Brand,Product,Price
20200118,NVIDIA RTX2080Ti,ZOTAC RTX2080Ti Triple Fan 11G(T20810F)(1605MHz/30.8cm/註四年),37490
20200118,NVIDIA RTX2080Ti,"↪ 即日起買 ZOTAC RTX2080Ti 系列顯示卡,現場送市價",4790
20200118,NVIDIA RTX2080Ti,ZOTAC RTX2080Ti AMP 11G(T20810D)(1665MHz/30.8cm/註五年),39790
20200118,NVIDIA RTX2080Ti,"↪ 即日起買 ZOTAC RTX2080Ti 系列顯示卡,現場送市價",4790
20200118,NVIDIA RTX2080Ti,ZOTAC RTX2080Ti AMP Extreme Core 11G(T20810C)(1755MHz/32.4cm/註五年),40990
20200118,NVIDIA RTX2080Ti,"↪ 即日起買 ZOTAC RTX2080Ti 系列顯示卡,現場送市價",4790
20200118,NVIDIA RTX2080Ti,ZOTAC RTX2080Ti AMP Extreme 11G(T20810B)(1815MHz/32.4cm/註五年),41990
20200118,NVIDIA RTX2080Ti,"↪ 即日起買 ZOTAC RTX2080Ti 系列顯示卡,現場送市價",4790
20200118,NVIDIA RTX2080Ti,ZOTAC RTX2080TI ArcticStorm 11G(開放水冷/1575MHz/29.5cm/註五年),44990
20200118,NVIDIA RTX2080Ti,"↪ 即日起買 ZOTAC RTX2080Ti 系列顯示卡,現場送市價",4790
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),NVIDIA Quadro P600(2G GD5 128bit/CUDA:384/14.5cm/工業包裝.三年保)含mDP轉線,3590
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"NVIDIA Quadro P620(2G GD5 128bit/CUDA:512/14.5cm/工業包裝,三年保)含mDP轉線",4750
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),NVIDIA Quadro P1000(4G GD5 128bit/CUDA:640/14.5cm/工業包裝.三年保)含mDP轉線,8900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"NVIDIA Quadro P2200(5G GD5x 160bit/CUDA:1280/20.1cm/工業包裝,三年保) 可議價",13300
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),NVIDIA Quadro P4000(8G GD5 256bit/CUDA:1792/24.2cm/工業包裝.三年保) 可議價,25900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro P400(2G GD5 128bit/CUDA:256/14.5cm/註冊三年到府),3990
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro P620(2G GD5 128bit/CUDA:512/14.5cm/三年到府)送mDP轉線,4990
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro P1000(4G GD5 128bit/CUDA:640/14.5cm/註冊三年到府),9900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro P2000(5G GD5 160bit/CUDA:1024/20.1cm/註冊三年到府),12900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro P2200(5G GD5x 160bit/CUDA:1280/20.1cm/註冊三年到府),13900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro P4000(8G GD5 256bit/CUDA:1792/24.2cm/註冊三年到府)【客訂,價可議】",27900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro P5000(16G GD5x ECC 256bit/CUDA:2560/26.7cm/三年)【客訂,價可議】",75000
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro P6000(24G GD5x ECC 384bit/CUDA:3840/26.7cm/三年)【客訂,價可議】",199900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),麗臺 Quadro RTX4000(8G GDDR6 256bit/CUDA:2304/24.1cm/三年)【價可議】,33700
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro RTX5000(16G GDDR6 256bit/CUDA:3072/26.7cm/三年)【客訂,價可議】",72000
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro RTX6000(24G GDDR6 384bit/CUDA:4608/26.7cm/三年)【客訂,價可議】",145900
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro RTX8000(48G GDDR6 384bit/CUDA:4608/26.7cm/三年)【客訂,價可議】",203000
20200118,NVIDIA Quadro 專業繪圖卡 (歡迎議價),"麗臺 Quadro SYNC II 同步卡(適用Quadro GP100/P6000/P5000/P4000)【客訂,價可議】",36000
20200118,AMD RX550,微星 RX550 2GT LP OC(1203MHz/SP:512/15.5cm/三年保),3190
20200118,AMD RX560,微星 RX560 AERO 4G OC(1196MHz/SP:1024/15.5cm/註四年),3790
20200118,AMD RX570,華碩 Expedition Radeon RX 570-4G-V2(1244MHz /24公分/三年保)DVI-D單輸出,2990
20200118,AMD RX570,微星 RX570 ARMOR 4G OC電競虎(1268MHz/智慧停轉/24.6cm/註四年),3950
20200118,AMD RX570,微星 MSI RX570 MECH 8G OC(1293MHz/27cm/註四年),4890
20200118,AMD RX570,技嘉 RX570 Gaming 4G rev.2.0(1244MHz/23.2cm/註四年) 雙風扇+完整四輸出介面,3390
20200118,AMD RX580,華碩 DUAL-RX580-O8G雪原豹(1360MHz/24.2cm/註四年),5290
20200118,AMD RX580,微星 RX580 ARMOR 8G 電競虎(1340MHz/26.9cm/註四年) 當前C/P值最佳,4890
20200118,AMD RX580,微星 RX580 ARMOR 8G OC電競虎(1366MHz/智慧停轉/26.9cm/註四年),5290
20200118,AMD RX590,撼訊 AXRX 590 8GBD5-DHD RedDragon(1545MHz/25.5cm/三年保),4990
20200118,AMD RX5500XT,華碩 DUAL-RX5500XT-O8G-EVO(1647MHz/24.2cm/註四年)登錄送ROG不鏽鋼吸管組,7090
20200118,AMD RX5500XT,華碩 ROG-STRIX-RX5500XT-O8G-GAMING(1737MHz/28cm/註五年)登錄送ROG不鏽鋼吸管組,8090
20200118,AMD RX5500XT,微星 Radeon RX5500 XT MECH 4G OC(1647MHz/21.5公分/註四年),5990
20200118,AMD RX5500XT,微星 Radeon RX5500 XT MECH 8G OC(1647MHz/21.5公分/註四年)現場送微星XL鼠墊,6990
20200118,AMD RX5500XT,微星 Radeon RX5500 XT GAMING X 8G(1685MHz/24.7公分/註四年)現場送微星XL鼠墊,7990
20200118,AMD RX5500XT,技嘉 Radeon RX 5500 XT OC 4G(1647MHz/22.5cm/註四年),5990
20200118,AMD RX5500XT,技嘉 Radeon RX 5500 XT GAMING OC 4G(1685MHz/28.1cm/註五年),6490
20200118,AMD RX5500XT,技嘉 Radeon RX5500 XT OC 8G(1647MHz/22.5公分/註四年),7190
20200118,AMD RX5500XT,技嘉 Radeon RX5500 XT GAMING OC 8G(1685MHz/28.1公分/三風扇/註五年),7990
20200118,AMD RX5500XT,撼訊 AXRX 5500XT 4GBD6-DH (1717MHz/15.8cm/三年保),5990
20200118,AMD RX5500XT,撼訊 AXRX 5500XT 8GBD6-DHR/OC Red Dragon(1737MHz/22.7cm/註四年),7490
20200118,AMD RX5700,華碩 DUAL-RX5700-O8G-EVO(1675MHz/27.1cm/註四年),9990
20200118,AMD RX5700,華碩 TUF 3-RX5700-O8G-GAMING(1720MHz/26.9cm/三風扇/註四年),12290
20200118,AMD RX5700,華碩 ROG-STRIX-RX5700-O8G-GAMING(1725MHz/30.5cm/三風扇/註五年),12990
20200118,AMD RX5700,微星 Radeon RX5700 MECH OC 8G(1675MHz/23.2cm/註四年),9890
20200118,AMD RX5700,微星 Radeon RX5700 EVOKE OC 8G(1700MHz/25.4cm/註四年),11890
20200118,AMD RX5700,微星 Radeon RX5700 GAMING X 8G(1725MHz/25.4cm/註四年),12800
20200118,AMD RX5700,技嘉 Radeon RX5700 GAMING OC 8G(1720MHz/28cm/註五年),10390
20200118,AMD RX5700XT,華碩 RX5700XT-8G(1755MHz/27cm/註四年) 公版卡最後倒數！,12490
20200118,AMD RX5700XT,華碩 TUF 3-RX5700XT-O8G-GAMING(1795MHz/26.9cm/三風扇/註四年),12990
20200118,AMD RX5700XT,【猛】華碩 TUF 3-RX5700XT-O8G+美國巨砲Antec NE650G(650W)金牌+美光MX500 500G五年,13990
20200118,AMD RX5700XT,【猛】華碩 TUF 3-RX5700XT-O8G+全漢黑爵士D 650W/金牌+十詮 2代風暴女神M.2 512G鋁合金,14690
20200118,AMD RX5700XT,華碩 ROG-STRIX-RX5700XT-O8G-GAMING(1905MHz/30.5cm/三風扇/註五年),14990
20200118,AMD RX5700XT,微星 Radeon RX5700 XT MECH OC 8G(1815MHz/23.2cm/註四年),12990
20200118,AMD RX5700XT,微星 Radeon RX5700 XT EVOKE OC 8G(1835MHz/25.4cm/註四年),13890
20200118,AMD RX5700XT,微星 Radeon RX5700 XT GAMING X 8G(1870MHz/29.7cm/註四年),14800
20200118,AMD RX5700XT,技嘉 Radeon RX5700 XT GAMING OC 8G(1795MHz/28cm/註五年/三風扇),12790
20200118,AMD RX5700XT,技嘉 AORUS Radeon RX5700 XT 8G(1905MHz/29cm/註五年/三風扇)送(GP-PCIE20)顯卡延長線,14390
20200118,AMD RX5700XT,撼訊 AXRX 5700XT 8GBD6-3DHR/OC RedDragon(1795MHz/24cm/註四年),13790
20200118,AMD RX5700XT,撼訊 AXRX 5700XT 8GBD6-3DHE/OC RedDevil(1905MHz/30cm/註五年),14990
20200118,AMD RX5700XT,撼訊 AXRX 5700XT 8GBD6-M3DH(1755MHz/27cm/三年保) 7奈米+PCIe 4.0+GDDR6,12690
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX2100 (2GB GD5 64bit/SP:512/3螢幕輸出/三年保) 無附轉線,5990
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX3100 (4GB GD5 128bit/SP:512/3螢幕輸出/三年保) 無附轉線,10900
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX4100 (4GB GD5 256bit/SP:1024/4螢幕輸出/三年保) 無附轉線,17900
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX5100 (8GB GD5 256bit/SP:1792/4螢幕輸出/三年保) 無附轉線,26900
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX7100 (8GB GD5 256bit/SP:2304/4螢幕輸出/三年保) 無附轉線,52900
20200118,AMD 工作站繪圖卡 (客訂交貨.歡迎議價),AMD Radeon Pro WX9100 (16GB HBM2 ECC/SP:4096/6螢幕輸出/三年保) 轉線另購,105000
20200120,NVIDIA / AMD 顯示卡周邊配件,酷碼 VGA Holder 顯卡用支架 千斤頂顯卡支撐架/(0005-KUH00)*任搭顯卡價,369
20200120,NVIDIA / AMD 顯示卡周邊配件,酷碼 ELV8 A.RGB 顯卡支撐架(MAZ-IMGB-N30NA-R1),790
20200120,NVIDIA / AMD 顯示卡周邊配件,NVIDIA GEFORCE RTX NVLINK BRIDGE 3-SLOT(間隔 60mm/RTX 2080 2080Ti 專用),2790
20200120,NVIDIA / AMD 顯示卡周邊配件,NVIDIA GEFORCE RTX NVLINK BRIDGE 4-SLOT(間隔 80mm/RTX 2080 2080Ti 專用),2790
20200120,NVIDIA / AMD 顯示卡周邊配件,華碩 ROG-NVLINK 4 SLOT橋接器(間隔 80mm/RTX 2080 2080Ti 專用/AURA呼吸燈),2990
20200120,NVIDIA / AMD 顯示卡周邊配件,微星 GRAPHICS CARD BOLSTER 氣壓式顯卡千斤頂(3組水平支架)-彩盒,790
20200120,NVIDIA / AMD 顯示卡周邊配件,微星 2WAY SLI HB BRIDGE L (80mm 4 Slots 間隔/10系列專用/龍魂LED燈效),590
20200120,NVIDIA / AMD 顯示卡周邊配件,微星 NVLink GPU Bridge (60mm 3 Slots 間隔/RTX 2080系列專用/LED燈效),2390
20200120,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS SLI HB bridge RGB(80mm 2 slot spacing/10系列專用/RGB炫彩),790
20200120,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS NVLINK BRIDGE 3-slot(間隔 60mm/RTX 2080 2080Ti 專用/RGB炫彩),2790
20200120,NVIDIA / AMD 顯示卡周邊配件,技嘉 AORUS NVLINK BRIDGE 4-slot(間隔 80mm/RTX 2080 2080Ti 專用/RGB炫彩),2890
20200120,NVIDIA / AMD 顯示卡周邊配件,ZOTAC GAMING NVLink Bridge (3-Slot)(RTX 2080 2080Ti 專用/RGB),2690
20200120,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X 外接顯示卡轉接盒/Thunderbolt 3*1/ATX 650W),8990
20200120,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X 外接顯示卡轉接盒/Thunderbolt 3*1/ATX 650W) 【顯卡加購價】,8590
20200120,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X Chroma 外接式顯示盒/Thunderbolt 3*1/USB *4/G網*1/ATX 700W,13490
20200120,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),Razer Core X Chroma 外接式顯示盒/Thunderbolt 3*1/USB *4/G網*1/ATX 700W【顯卡加購價】,12490
20200120,NVIDIA / AMD 外接顯卡轉接盒 (需另購顯卡),華碩 XG-STATION-PRO外接式顯示盒(T3介面/全鋁機身/MacOS認證)原價,12990
20200120,NVIDIA GeForce 210,微星 N210-MD1G/D3(589MHz/1G DDR3/風扇版/14.5cm/三年保),1090
20200120,NVIDIA GeForce 210,INNO3D 210 1GB DDR3(520MHz/靜音版/16cm/三年保+365天換新),880
20200120,NVIDIA GT710,華碩 GT 710-SL-1GD5(954MHz/1G DDR5/靜音版/16.7cm/註四年),1490
20200120,NVIDIA GT710,華碩 GT 710-SL-2GD5(954MHz/2G DDR5/靜音版/16.7cm/註四年),1690
20200120,NVIDIA GT710,微星 GT710 1GD3H LP(954MHz/1G DDR3/靜音版/14.6cm/三年保),1250
20200120,NVIDIA GT710,微星 GT710 2GD3 LP(954MHz/2G DDR3/風扇版/14.6cm/三年保),1490
20200120,NVIDIA GT710,技嘉 N710D5-1GL(954MHz/1G GDDR5/15.1cm/三年保)無類比,970
20200120,NVIDIA GT710,技嘉 N710D5-2GL(954MHz/2G GDDR5/15.1cm/三年保)無類比,1490
20200120,NVIDIA GT710,技嘉 N710D5-2GIL(954MHz/2G GDDR5/14.5cm/三年保),1590
20200120,NVIDIA GT710,INNO3D GT710 1GB DDR3(954MHz/靜音版/14cm/三年保+365天換新),980
20200120,NVIDIA GT710,INNO3D GT710 2GB DDR3(954MHz/靜音版/14cm/三年保+365天換新),1290
20200120,NVIDIA GT710,ZOTAC GT710-1GD3-L(71301-20L)(954MHz/1G DDR3/靜音版/14.6cm/註四年),970
20200120,NVIDIA GT710,ZOTAC GT710 2GD3-L(71302-20L)(954MHz/2G DDR3/靜音版/14.6cm/註四年),1390
20200120,NVIDIA GT730,微星 N730-2GD3V3(700MHz/2G DDR3 128Bit/14.5cm/三年保)雪精靈系列,2150
20200120,NVIDIA GT730,技嘉 N730D5-2GL(902MHz/2G DDR5/14.7cm/三年保),2290
20200120,NVIDIA GT730,EVGA GT730 2GB DDR3 LP(G4552)(902MHz/靜音版/11.5cm/1733/五年保),2190
20200120,NVIDIA GT730,INNO3D GT730 2GB SDDR3(902MHz/靜音版/14cm/三年保+365天換新),1850
20200120,NVIDIA GT1030,華碩 GT1030-SL-2G-BRK(1468MHz/GDDR5/17.3cm/註四年),2890
20200120,NVIDIA GT1030,華碩 PH-GT1030-O2G(1506MHz/GDDR5/18.4cm/註四年),2990
20200120,NVIDIA GT1030,微星 GT1030 2GH LP OC(1518MHz/DDR5/15.3cm/三年保)靜音版,2890
20200120,NVIDIA GT1030,微星 GT1030 2G LP OCV2(1518MHz/DDR5/15cm/三年保)類比輸出,2890
20200120,NVIDIA GT1030,微星 GT1030 AERO 2G OC(1518MHz/DDR5/14.7cm/三年保),2990
20200120,NVIDIA GT1030,技嘉 GT1030 Low Profile 2G(N1030D5-2GL)(1468MHz/GDDR5/15cm/註四年),2690
20200120,NVIDIA GT1030,技嘉 GT1030 OC 2G(N1030OC-2GI)(1544MHz/GDDR5/16.7cm/註四年),2790
20200120,NVIDIA GT1030,EVGA GT1030 SC Passive Low Profile 2GB(1544MHz/GDDR5/16.9cm/6332/五年保),2790
20200120,NVIDIA GT1030,ZOTAC GT1030-2G(P10300C-10M)(1468MHz/GDDR5/16.9cm/註四年)類比輸出,2790
20200120,NVIDIA GT1030,ZOTAC GT1030 2G Low Profile(P10300E-10L)(1468MHz/GDDR5/17.3cm/註四年)類比輸出,2790
20200120,NVIDIA GTX1050 3G,微星 GTX1050 3GT OC飆風(1582MHz/雙/21.5cm/註四年),4390
20200120,NVIDIA GTX1050 3G,EVGA GTX1050 3GB SC GAMING(1455MHz/單風/14.5cm/6153/五年保),4290
20200120,NVIDIA GTX1050Ti,華碩 PH-GTX1050TI-4G鳳凰版(1392MHz/19.2cm/單風扇/註四年),3990
20200120,NVIDIA GTX1050Ti,微星 GTX1050Ti AERO 4G OC(1455MHz/15.5cm/單風扇註四年),3990
20200120,NVIDIA GTX1050Ti,技嘉 GTX1050Ti D5 4G(1392MHz/17.2cm/單風扇/註四年),3780
20200120,NVIDIA GTX1050Ti,ZOTAC GTX1050Ti Mini 4G(P10510A-10L)(1417MHz/單風/14.5cm/註四年)堆料王不含糊,3990
20200120,NVIDIA GTX1060,INNO3D GTX1060 6GB GDDR5X Gaming OC(1746MHz/22.5cm/三年保+365天換新),4990
20200120,NVIDIA GTX1650,華碩 PH-GTX1650-O4G(1680MHz/19cm/註四年/單風扇),4690
20200120,NVIDIA GTX1650,華碩 DUAL-GTX1650-O4G(1725MHz/20.4cm/註四年/雙風扇),4890
20200120,NVIDIA GTX1650,華碩 ROG-STRIX-GTX1650-O4G-GAMING-V2(1830MHz/24.2cm/註五年),5990
20200120,NVIDIA GTX1650,微星 GTX1650 4GT LP OC(1695MHz/16.8cm/註四年/附短檔片),5390
20200120,NVIDIA GTX1650,微星 GTX1650 AERO 4G OC(1740MHz/17cm/註四年/單風扇),4590
20200120,NVIDIA GTX1650,微星 GTX1650 VENTUS XS 4G OC(1740MHz/17.7cm/註四年/雙風扇),4890
20200120,NVIDIA GTX1650,微星 GTX1650 GAMING 4G(1695Hz/24.5cm/註四年/雙風扇),4990
20200120,NVIDIA GTX1650,微星 GTX1650 GAMING X 4G(1860MHz/25.9cm/註四年/雙風扇),5890
20200120,NVIDIA GTX1650,技嘉 GTX1650 Mini ITX OC 4G(1680MHz/17cm/註四年/單風扇),4890
20200120,NVIDIA GTX1650,技嘉 GTX1650 OC 4G(1710MHz/19.1cm/註四年/雙風扇) 擺平單風扇價格！,4890
20200120,NVIDIA GTX1650,技嘉 GTX1650 GAMING OC 4G(1815MHz/26.5cm/註五年/雙風扇),5790
20200120,NVIDIA GTX1650,EVGA GTX1650 XC Black GAMING 4G(1665MHz/19cm/1151/五年保/單風扇),4990
20200120,NVIDIA GTX1650,EVGA GTX1650 SC ULTRA GAMING 4G(1860MHz/20.2cm/1057/五年保),5390
20200120,NVIDIA GTX1650,INNO3D GTX1650 4GB Compact(1665MHz/16cm/三年保+365天換新),4390
20200120,NVIDIA GTX1650,ZOTAC GTX1650 OC 4G(T16500F-10L)(1695MHz/15.1cm/註四年/單風扇),4790
20200120,NVIDIA GTX1650,ZOTAC GTX1650 Low Profile 4G(T16500H-10L)(1665MHz/16cm/註四年/雙風扇),5090
20200120,NVIDIA GTX1650,ZOTAC GTX1650 AMP 4G(T16500D-10L)(1725MHz/16.2cm/註五年/雙風扇),5190
20200120,NVIDIA GTX1650 SUPER (DDR6),華碩 PH-GTX1650S-O4G(1740MHz/17.4cm/註四年/單風扇),5390
20200120,NVIDIA GTX1650 SUPER (DDR6),華碩 TUF-GTX1650S-O4G(1770MHz/20.6cm/註四年/雙風扇),5690
20200120,NVIDIA GTX1650 SUPER (DDR6),華碩 ROG-STRIX-GTX1650S-O4G-GAMING(1785MHz/24.3cm/註五年/雙風扇),6890
20200120,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER AERO 4G OC(1740MHz/17.2cm/註四年/單風扇),5490
20200120,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER VENTUS XS 4G OC(1740MHz/18cm/註四年/雙風扇)送Mosuepad XL鼠墊！,5890
20200120,NVIDIA GTX1650 SUPER (DDR6),微星 GTX1650 SUPER GAMING X 4G(1755MHz/24.8cm/註四年/雙風扇)送Mosuepad XL鼠墊！,6490
20200120,NVIDIA GTX1650 SUPER (DDR6),技嘉 GTX1650 SUPER OC 4G(1725MHz/17.2cm/註四年),5390
20200120,NVIDIA GTX1650 SUPER (DDR6),技嘉 GTX1650 SUPER WINDFORCE OC 4G(1755MHz/20.2cm/註四年/雙風扇),5690
20200120,NVIDIA GTX1650 SUPER (DDR6),EVGA GTX1650 SUPER SC ULTRA GAMING 4G(1755MHz/20.2cm/1357/五年保),5890
20200120,NVIDIA GTX1650 SUPER (DDR6),INNO3D GTX1650 SUPER 4GB Compact(1725MHz/18.8cm/三年保固+350天換新),4988
20200120,NVIDIA GTX1650 SUPER (DDR6),INNO3D GTX1650 SUPER 4GB TWIN X2(1755MHz/22cm/三年保固+365天換新),5488
20200120,NVIDIA GTX1650 SUPER (DDR6),ZOTAC GTX1650 SUPER Twin Fan 4G(T16510F-10L)(1725MHz/15.8cm/註四年) 雙風扇,5690
20200120,NVIDIA GTX1660 (DDR5),華碩 PH-GTX1660-O6G(1800MHz/17.4cm/註四年/單風扇),6590
20200120,NVIDIA GTX1660 (DDR5),華碩 TUF-GTX1660-O6G(1815MHz/20.5cm/註四年/雙風扇),6990
20200120,NVIDIA GTX1660 (DDR5),華碩 DUAL-GTX1660-O6G-EVO(1845MHz/24.2cm/註四年/雙風扇),7090
20200120,NVIDIA GTX1660 (DDR5),【猛】華碩 DUAL-GTX1660-O6G-EVO + 矽谷Antec NX550(550W)銅牌(原價屋2年換新),8090
20200120,NVIDIA GTX1660 (DDR5),華碩 TUF3-GTX1660-O6G(1860MHz/26.4cm/註四年)強化背板、雙滾珠軸承三風扇！,6990
20200120,NVIDIA GTX1660 (DDR5),微星 GTX1660 AERO 6G OC(1830MHz/17.8cm/註四年/單風扇),6490
20200120,NVIDIA GTX1660 (DDR5),微星 GTX1660 VENTUS XS 6G OC(1830MHz/20.4cm/註四年/雙風扇),6890
20200120,NVIDIA GTX1660 (DDR5),【猛】微星 GTX1660 VENTUS XS 6G OC+矽谷Antec NE500G ZEN(500W)金牌(原價屋2年換新),8390
20200120,NVIDIA GTX1660 (DDR5),微星 GTX1660 GAMING X 6G(1860MHz/24.7cm/註四年/雙風扇),7390
20200120,NVIDIA GTX1660 (DDR5),【猛】微星 GTX1660 GAMING X 6G + 矽谷Antec NE500G ZEN(500W)金牌(原價屋2年換新),9100
20200120,NVIDIA GTX1660 (DDR5),技嘉 GTX1660 OC 6G(1830MHz/22.4cm/註四年/雙風扇),6890
20200120,NVIDIA GTX1660 (DDR5),【猛】技嘉 GTX1660 OC 6G + 矽谷Antec NX550(550W)銅牌(原價屋2年換新),7890
20200120,NVIDIA GTX1660 (DDR5),技嘉 GTX1660 GAMING OC 6G(1860MHz/28cm/註五年/三風扇),7490
20200120,NVIDIA GTX1660 (DDR5),EVGA GTX1660 XC Black GAMING 6G(1785MHz/19cm/1161/五年保/單風扇),6990
20200120,NVIDIA GTX1660 (DDR5),EVGA GTX1660 SC ULTRA GAMING 6G(1830MHz/20.2cm/1067/五年保),6890
20200120,NVIDIA GTX1660 (DDR5),EVGA GTX1660 XC ULTRA GAMING 6G(1845MHz/26.8cm/1167/五年保),7190
20200120,NVIDIA GTX1660 (DDR5),INNO3D GTX1660 6GB Compact(1785MHz/18.8cm/三年保+365天換新),5888
20200120,NVIDIA GTX1660 (DDR5),INNO3D GTX1660 6GB TWIN X2(1785MHz/19.6cm/三年保+365天換新/雙風扇),5888
20200120,NVIDIA GTX1660 (DDR5),ZOTAC GAMING GTX1660 Twin Fan 6G(T16600K-10M)(1785MHz/21.5cm/註四年/雙風扇),5990
20200120,NVIDIA GTX1660 SUPER (DDR6),華碩 PH-GTX1660S-O6G(1800MHz/17.4cm/註四年/單風扇),6990
20200120,NVIDIA GTX1660 SUPER (DDR6),華碩 TUF-GTX1660S-O6G(1815MHz/20.6cm/註四年/雙風扇),7190
20200120,NVIDIA GTX1660 SUPER (DDR6),【猛】華碩 TUF-GTX1660S-O6G + 矽谷Antec NX550(550W)銅牌(原價屋2年換新),8150
20200120,NVIDIA GTX1660 SUPER (DDR6),華碩 DUAL-GTX1660S-O6G-EVO(1830MHz/24.2cm/註四年/雙風扇),7590
20200120,NVIDIA GTX1660 SUPER (DDR6),華碩 TUF 3-GTX1660S-O6G(1830MHz/26.4cm/註四年)強化背板、雙滾珠軸承三風扇！,7890
20200120,NVIDIA GTX1660 SUPER (DDR6),【猛】華碩 TUF 3-GTX1660S-O6G + 矽谷Antec NX550(550W)銅牌(原價屋2年換新),9150
20200120,NVIDIA GTX1660 SUPER (DDR6),華碩 ROG-STRIX-GTX1660S-O6G-GAMING(1845MHz/24.3cm/註五年/雙風扇),8990
20200120,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER AERO 6G OC(1815MHz/17.8cm/註四年/單風扇),6890
20200120,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER VENTUS XS 6G OC(1815MHz/20.4cm/註四年),7190
20200120,NVIDIA GTX1660 SUPER (DDR6),微星 GTX1660 SUPER GAMING X 6G(1830MHz/24.7cm/註四年),8890
20200120,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER Mini ITX OC 6G(1800MHz/17cm/註四年/單風扇),6890
20200120,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER OC 6G(1830MHz/22.4cm/註四年/雙風扇),7190
20200120,NVIDIA GTX1660 SUPER (DDR6),【猛】技嘉 GTX1660 SUPER OC 6G + 矽谷Antec NX550(550W)銅牌5年保(原價屋2年換新),8390
20200120,NVIDIA GTX1660 SUPER (DDR6),技嘉 GTX1660 SUPER GAMING OC 6G(1860MHz/28cm/註五年/三風扇),7890
20200120,NVIDIA GTX1660 SUPER (DDR6),【猛】技嘉 GTX1660 SUPER GAMING OC 6G + 技嘉GP-P650B 銅牌,8990
20200120,NVIDIA GTX1660 SUPER (DDR6),EVGA GTX1660 SUPER SC ULTRA GAMING 6G(1830MHz/20.2cm/1068/五年保),7190
20200120,NVIDIA GTX1660 SUPER (DDR6),INNO3D GTX1660 SUPER 6GB Compact(1785MHz/18.8cm/三年保+365天換新),6688
20200120,NVIDIA GTX1660 SUPER (DDR6),INNO3D GTX1660 SUPER 6GB TWIN X2(1785MHz/22cm/三年保+365天換新/雙風扇),6888
20200120,NVIDIA GTX1660 SUPER (DDR6),ZOTAC GTX1660 SUPER Twin Fan 6G(T16620F-10L)(1785MHz/17.3cm/註四年/雙風扇),6990
20200120,NVIDIA GTX1660 SUPER (DDR6),ZOTAC GTX1660 SUPER AMP 6G(T16620D-10M)(1845MHz/21cm/註五年/雙風扇),7990
20200120,NVIDIA GTX1660Ti,微星 GTX1660Ti AERO 6G OC(1830MHz/17.8cm/註四年),7890
20200120,NVIDIA GTX1660Ti,微星 GTX1660Ti VENTUS XS 6G OC(1830MHz/20.4cm/註四年),8390
20200120,NVIDIA GTX1660Ti,微星 GTX1660Ti ARMOR 6G(1770MHz/24.3cm/註四年),7990
20200120,NVIDIA GTX1660Ti,微星 GTX1660Ti ARMOR 6G OC(1860MHz/24.3cm/註四年),8490
20200120,NVIDIA GTX1660Ti,微星 GTX1660Ti GAMING 6G(1770MHz/24.7cm/註四年),8690
